Attrition_ID,Customer_Key,Branch_Key,Date_Key,Months_Inactive,Complaints_Count,Avg_Balance,Transaction_Frequency,Loan_Default_Flag,Churn_Flag
3780,1132,15,1690,24,12,827679.73,61,0,1
3781,767,16,1144,31,11,808792.88,47,0,1
3782,1126,3,497,10,4,5336.57,61,0,0
3783,1262,3,1386,32,1,232200.46,63,0,0
3784,967,10,340,2,9,922149.83,49,0,1
3785,1013,6,571,5,1,922264.16,60,0,0
3786,1515,15,121,32,0,507334.63,20,0,0
3787,1267,4,725,0,13,598160.51,7,0,0
3788,1272,7,1460,32,12,7316.6,6,0,1
3789,1169,6,1449,21,12,304911.18,10,0,1
3790,1642,12,1025,7,7,582855.65,57,0,0
3791,1098,18,112,7,13,728732.96,70,0,0
3792,646,12,1137,1,7,980750.39,6,0,0
3793,339,12,1810,13,1,891836.13,14,0,0
3794,1281,11,1205,4,0,490349.75,37,0,0
3795,1678,14,311,13,7,96550.92,35,0,1
3796,1766,20,795,23,6,371229,37,0,0
3797,1200,17,593,7,4,941914.9,73,0,0
3798,616,7,1716,7,1,762530.64,73,0,0
3799,687,19,867,24,11,477621.77,43,0,1
3800,1573,18,882,7,9,304555.38,73,0,1
3801,1158,7,960,11,5,18417,34,0,0
3802,935,20,35,10,2,834099.59,11,0,0
3803,14,15,508,0,3,142938.54,78,0,1
3804,1956,12,780,18,4,801682.24,74,0,0
3805,308,10,317,17,5,226044.53,39,0,0
3806,1224,6,918,1,0,2659.81,30,0,0
3807,1240,19,1153,16,1,940628.15,33,0,0
3808,1397,2,817,1,6,772562.03,47,0,0
3809,1831,9,742,17,11,434629.99,42,0,1
3810,1678,18,1797,10,6,656990.25,68,0,1
3811,1925,11,1010,12,9,729401.94,69,0,0
3812,455,16,1681,12,5,715343.4,71,0,0
3813,583,4,1665,27,3,32778.02,59,0,1
3814,748,6,163,15,0,472434.91,0,0,0
3815,1053,12,967,25,8,405447.41,21,0,0
3816,1435,5,1001,2,10,447492.75,22,1,1
3817,310,8,1232,9,11,168937.83,73,0,0
3818,744,9,1332,16,3,120651.22,61,0,0
3819,839,15,843,2,2,321241.76,46,0,0
3820,1399,18,464,5,1,964333.98,16,0,0
3821,1747,20,1582,18,6,881119.9,34,0,1
3822,645,13,1699,29,7,539449.36,62,0,1
3823,489,2,930,14,0,578320.8,74,0,0
3824,650,8,1343,24,9,631180.16,44,0,0
3825,118,19,799,10,11,281167.92,32,0,0
3826,817,3,1032,25,4,836475.94,51,0,0
3827,173,16,496,21,6,294619,65,0,1
3828,1677,16,1496,32,2,449236.93,56,0,0
3829,582,4,247,14,3,343368.36,44,0,0
3830,925,18,752,34,0,341913.64,35,0,0
3831,867,20,699,24,14,880883.89,73,0,1
3832,1959,6,12,21,2,451111.32,14,0,0
3833,1179,11,1734,9,13,172065.49,30,0,0
3834,428,1,1437,15,8,541706.84,58,0,0
3835,361,5,468,24,1,155727.86,70,0,0
3836,1038,2,442,8,0,207981.26,52,0,0
3837,1541,7,948,21,9,488405.96,39,0,1
3838,1934,19,654,13,6,533956.51,24,0,0
3839,354,1,204,35,5,572798.76,39,0,1
3840,366,17,203,1,3,901956.77,46,0,0
3841,1105,16,1062,21,10,243503.3,46,0,1
3842,169,8,1726,20,9,67136.41,74,0,1
3843,332,9,1273,6,11,430377.95,68,0,0
3844,1397,3,937,32,3,760707.64,38,0,0
3845,1852,9,1111,34,0,301373.02,8,0,1
3846,1926,14,1091,25,0,606799.19,2,0,0
3847,170,1,1359,5,11,928956.47,47,0,0
3848,1150,8,1138,14,0,827258.51,8,0,0
3849,116,16,1154,33,3,441532.04,20,0,0
3850,76,3,775,0,1,816302.57,61,0,0
3851,29,11,1552,27,9,495282.46,3,0,1
3852,905,11,293,16,5,758515.26,27,0,0
3853,66,15,296,30,10,679601.85,61,0,1
3854,1536,1,1259,17,13,660949.78,56,0,0
3855,1363,9,1052,15,7,946487.11,59,0,0
3856,818,12,702,14,5,536301.22,28,0,1
3857,1873,11,2,8,1,523187.83,47,0,0
3858,909,12,1066,32,9,310431.45,40,0,1
3859,1108,7,1396,32,13,190417.17,20,0,0
3860,596,10,1615,7,5,840470.99,13,0,0
3861,548,5,1655,12,6,292807.08,29,0,1
3862,828,15,173,15,7,650802.94,66,0,1
3863,1586,1,741,11,12,417782.55,75,0,0
3864,828,16,313,28,0,798002.25,33,0,1
3865,464,2,961,21,0,766469.11,1,0,0
3866,467,12,724,25,11,725267.08,5,0,0
3867,737,4,1213,27,11,119902.77,36,1,1
3868,1717,2,963,26,1,749220.49,46,0,1
3869,1569,3,1036,11,12,392930.4,30,0,1
3870,782,20,971,22,12,870824.08,40,0,0
3871,1557,8,254,1,1,590661.54,68,0,0
3872,1180,4,1703,14,9,161771,56,0,1
3873,291,17,193,3,3,392047.55,57,0,0
3874,1718,5,707,9,2,899965.55,60,0,0
3875,507,11,226,26,0,781654.06,7,0,1
3876,1043,10,333,18,8,511462.89,31,0,0
3877,1777,12,380,28,7,20054.39,8,0,1
3878,81,3,791,6,7,644164.28,49,0,0
3879,843,9,1116,35,13,774000.9,41,0,0
3880,972,19,1659,3,2,59037.3,33,0,0
3881,1574,5,1278,22,14,66850.19,77,0,1
3882,368,15,508,13,3,348603.13,33,0,1
3883,1092,12,1727,20,4,279464.66,10,0,0
3884,121,4,1235,4,9,72984.28,34,0,1
3885,371,15,255,6,0,760952.06,47,0,0
3886,572,7,1768,14,11,349173.66,72,0,1
3887,1820,3,974,1,12,253746.53,32,0,1
3888,1838,7,1801,35,11,820771.83,70,0,0
3889,896,13,16,23,13,494942.31,73,0,1
3890,1730,4,1765,33,0,186303.24,60,0,1
3891,1815,1,802,35,5,147541.86,75,0,0
3892,325,5,1624,29,3,6756.34,33,0,1
3893,118,10,837,14,14,248201.27,58,0,1
3894,1488,3,5,13,2,329006.47,65,0,0
3895,1463,4,1611,2,6,761036.86,57,0,0
3896,82,15,1499,11,13,757757.36,18,0,0
3897,349,1,491,11,11,341782.21,10,0,1
3898,738,9,496,13,10,785324.02,24,0,1
3899,1738,13,883,35,8,1479.24,17,0,1
3900,261,1,1730,25,6,817066.86,36,0,1
3901,1982,11,1518,1,14,827489.72,67,0,0
3902,1361,2,737,27,12,163340.45,22,0,1
3903,1652,1,1201,4,4,221051.57,58,0,0
3904,161,5,1340,23,13,197048.66,40,0,0
3905,869,13,1083,26,2,311592.53,34,0,1
3906,1517,2,318,31,14,900083.58,13,0,1
3907,1352,20,1667,18,0,263305.36,5,0,0
3908,1021,7,1110,21,5,166470.03,35,0,0
3909,667,17,266,28,5,538593.19,16,0,1
3910,430,9,299,7,7,380352.68,13,0,0
3911,672,1,420,11,3,940147.36,16,0,0
3912,1139,8,1270,28,13,256218.81,40,0,1
3913,266,2,293,8,1,949608.36,61,0,0
3914,467,15,1137,12,14,131577.33,16,0,1
3915,1225,10,234,27,9,417621.54,49,0,1
3916,785,6,1439,6,6,473049.12,72,0,1
3917,88,2,510,20,14,681495.84,75,0,0
3918,1141,11,1186,23,12,590588.53,13,0,0
3919,885,13,1696,14,13,893565.62,32,0,0
3920,1676,19,1026,28,2,503155.26,10,0,0
3921,1177,7,181,28,7,446670.73,79,0,0
3922,698,3,119,30,8,130564.26,30,0,0
3923,88,16,24,9,0,76170.06,13,0,0
3924,1738,8,52,7,11,181648.23,4,1,1
3925,1459,11,977,8,7,191740.66,5,0,0
3926,835,2,1572,4,14,838179.24,64,0,1
3927,1692,15,821,18,7,560267.98,16,0,1
3928,546,2,733,7,3,865402.93,37,0,1
3929,1751,5,1221,23,13,901770.01,79,0,1
3930,1051,2,619,0,5,94299.85,2,0,1
3931,1332,14,1566,13,2,489637.65,76,0,0
3932,1180,14,683,21,5,431529.14,4,0,1
3933,1100,19,1422,5,0,441119.17,29,1,0
3934,145,10,1761,24,14,616211.06,6,0,1
3935,347,13,556,33,11,988556.56,72,0,0
3936,1111,14,1002,3,0,5077.67,42,0,0
3937,194,15,227,17,14,838687.53,71,0,0
3938,1420,15,692,3,13,790768.8,49,0,1
3939,614,6,709,16,6,665068.83,68,0,1
3940,1367,3,647,28,14,38696.64,2,1,1
3941,1181,5,200,25,4,708811.8,60,0,0
3942,1926,4,580,5,3,254862.97,6,0,0
3943,30,17,594,27,1,374746.78,79,0,0
3944,1358,12,1579,34,1,767693.59,61,0,1
3945,1919,9,1361,20,4,119659.8,0,0,0
3946,1048,10,1110,2,9,349303.3,70,0,0
3947,790,15,760,33,7,33270.32,29,0,0
3948,1037,8,63,31,12,27725.69,51,0,0
3949,1325,8,1686,9,2,830413.45,63,0,0
3950,1004,11,1662,27,0,951533.18,12,0,1
3951,1543,14,953,0,13,256892.38,43,0,1
3952,1532,8,610,11,1,636101.15,4,0,1
3953,1008,15,744,25,4,968261.15,28,0,1
3954,1559,1,970,1,14,563250.44,12,1,1
3955,1358,5,1594,20,6,796323.17,64,0,0
3956,689,11,553,6,10,518008.84,18,0,1
3957,227,15,1680,31,9,589122.36,9,0,1
3958,394,1,818,21,2,545019.64,24,0,1
3959,732,19,1113,8,7,918077.56,60,0,0
3960,1904,9,561,25,2,808261.36,25,0,0
3961,295,6,339,5,10,782213.5,26,0,0
3962,1393,6,1769,24,8,131298.69,46,0,0
3963,471,5,938,19,8,353771.35,46,0,0
3964,1811,16,584,5,5,928288.82,34,0,1
3965,893,6,321,26,9,249895.58,18,0,0
3966,965,8,694,5,14,881678.16,3,0,0
3967,489,14,166,12,13,639761.26,63,0,1
3968,722,8,205,29,4,597974.06,53,0,1
3969,549,13,398,28,12,150198.01,65,0,0
3970,946,13,830,1,13,903950.36,72,0,1
3971,1199,9,332,8,11,441931.07,13,0,1
3972,1410,5,839,6,8,4793.6,24,0,0
3973,1453,19,1135,31,3,15149.49,26,0,0
3974,1456,4,1011,32,0,102674.83,38,0,1
3975,1824,17,1183,24,8,878244.82,65,0,1
3976,837,20,1588,23,10,504351.69,60,0,1
3977,132,14,1369,21,3,437629.85,7,0,1
3978,922,9,739,4,3,997979.36,26,1,0
3979,1640,11,518,18,0,61253.85,13,0,0
3980,1541,13,982,14,2,302564.59,74,0,0
3981,292,2,635,26,11,281293.52,12,0,0
3982,595,8,1105,16,9,422891.65,47,0,1
3983,1564,7,1455,0,8,414165.45,41,1,0
3984,1813,1,1147,33,4,823097.13,28,0,0
3985,1914,3,49,30,3,335675.15,38,1,1
3986,1500,9,1112,19,8,60021.63,14,0,1
3987,1933,3,1042,17,2,596519.81,62,0,0
3988,1278,15,1232,31,10,826731.49,19,0,0
3989,1629,16,707,16,13,276028.99,3,0,1
3990,1041,14,330,7,13,75410.59,18,0,0
3991,1678,14,1390,34,14,132517.95,12,0,1
3992,1124,16,9,27,13,936358.46,73,1,1
3993,709,13,1473,18,8,530191.93,75,0,1
3994,1511,1,998,19,7,432016.54,63,0,1
3995,1634,9,1434,32,10,177550.24,6,0,0
3996,958,19,598,7,1,251217.4,58,0,0
3997,1890,1,567,31,2,879852.12,17,0,0
3998,489,3,1206,34,10,751703.32,76,1,1
3999,593,18,477,21,14,49389.02,59,0,1
4000,324,8,1607,35,9,556597.85,31,0,0
4001,242,15,590,23,7,460368.45,31,0,0
4002,1732,15,960,33,14,777426.1,63,0,0
4003,1509,10,606,33,7,498615.04,7,0,0
4004,645,7,292,7,9,51492.96,54,0,1
4005,1680,3,1313,24,13,419548.26,39,0,1
4006,180,7,400,16,0,938708.37,73,0,0
4007,912,15,416,26,8,764874.56,24,0,1
4008,1803,1,1373,30,9,950836.36,79,0,0
4009,1243,1,738,21,0,371217.96,33,0,1
4010,1650,1,645,2,13,72623.49,30,0,1
4011,1922,15,897,3,0,659633.02,8,0,0
4012,348,8,1325,23,6,682285.18,16,0,0
4013,706,14,832,17,9,932567.04,11,0,0
4014,1698,11,1394,35,11,851174.04,34,0,0
4015,59,1,936,34,7,772583.2,41,0,1
4016,1865,9,1431,15,4,917169.82,59,0,0
4017,889,5,898,19,10,539573.53,6,0,1
4018,288,12,995,9,14,829583.64,15,1,1
4019,224,3,1300,2,5,163950.29,60,0,0
4020,1761,19,70,10,9,261698.87,34,0,0
4021,131,2,1396,27,5,913652.03,52,0,1
4022,721,13,205,28,7,104845.02,48,0,1
4023,1525,14,1762,10,9,438813.27,66,1,0
4024,1239,10,108,16,3,672267.31,72,0,0
4025,1453,19,1438,15,12,671542.4,18,0,1
4026,86,7,87,12,8,365154.52,17,0,1
4027,825,5,924,10,1,873366.82,29,0,0
4028,793,8,1236,27,14,717309.47,15,0,1
4029,361,7,649,12,10,343153.54,46,1,0
4030,858,15,1544,11,8,221518.68,19,0,1
4031,1185,8,1751,20,11,945431.7,53,0,0
4032,1942,18,455,4,12,283660.49,16,0,0
4033,315,9,591,30,10,683925.14,36,0,0
4034,1496,8,970,13,8,227078.42,62,0,0
4035,646,14,1189,6,3,735835.67,75,0,0
4036,362,6,566,13,2,640842.08,35,0,0
4037,1597,2,381,13,4,122910.21,36,0,1
4038,1508,20,580,28,7,107235.13,61,1,1
4039,640,18,304,16,3,599971.43,38,0,0
4040,370,11,969,1,4,124715.37,40,0,0
4041,843,18,1039,13,12,443086.98,56,0,0
4042,421,15,1689,1,10,509656.24,1,0,0
4043,1705,12,919,5,10,857726.02,17,0,0
4044,80,9,488,27,6,16187.74,51,0,1
4045,190,5,214,10,8,300951.06,72,0,0
4046,886,5,1426,25,0,779285.7,53,0,0
4047,1453,2,996,2,7,965871.38,24,0,0
4048,576,13,1137,6,3,817563.82,2,0,0
4049,1457,2,311,33,11,52797.41,46,0,1
4050,440,13,1134,33,8,315584,21,0,1
4051,41,13,406,16,3,334364.5,19,0,0
4052,1797,8,1243,3,8,310540.43,73,0,0
4053,1005,20,1606,5,10,521669.04,11,0,1
4054,1558,8,85,32,8,896531.67,16,0,0
4055,509,11,1230,5,1,569307.69,5,0,0
4056,450,2,1101,12,6,664781.02,20,0,1
4057,1244,17,1211,4,10,99765.86,40,0,1
4058,1074,17,1107,16,0,287820.37,77,0,0
4059,50,6,577,13,6,42933.18,11,0,0
4060,283,2,802,22,8,490785.42,37,0,0
4061,1783,9,96,32,12,921619.14,43,0,1
4062,1694,14,359,8,12,25808.67,35,0,0
4063,1646,20,494,33,11,359026.52,77,0,0
4064,186,16,1010,32,4,89428.92,34,0,1
4065,1483,10,1079,6,10,938119.77,78,0,0
4066,435,16,1644,16,2,585368.2,1,0,0
4067,362,16,1202,2,0,747955.45,63,0,0
4068,1501,14,1219,7,11,953650.37,7,0,0
4069,1857,11,39,0,8,315974.28,69,0,1
4070,1386,9,1433,2,0,237812.72,6,0,0
4071,1911,19,334,7,1,733309.16,48,0,0
4072,424,4,1740,3,3,327904.55,32,0,0
4073,200,6,708,8,4,355029.99,19,0,0
4074,454,7,1371,2,7,694291.46,54,0,0
4075,572,17,1698,21,4,685046.66,39,0,1
4076,1500,11,492,7,8,623793.73,18,0,0
4077,1643,12,352,13,13,591123.62,32,0,0
4078,32,16,1197,5,3,158334.78,46,0,0
4079,1729,17,960,19,7,753920.4,14,0,1
4080,1578,3,1407,20,11,334352.88,18,0,0
4081,429,19,1084,17,1,223606.5,61,0,1
4082,1211,13,206,29,1,582939.98,64,0,0
4083,1750,11,664,3,3,187417.05,28,0,0
4084,1198,14,1288,0,13,650786.76,79,0,0
4085,1817,3,1748,30,7,737225.82,65,0,0
4086,1284,6,1304,28,12,625901.46,71,0,1
4087,183,13,1448,10,6,431653.74,31,0,0
4088,298,2,361,30,10,168107.03,1,0,1
4089,617,2,1489,10,12,642538.86,67,0,1
4090,931,8,1277,21,11,180148.19,51,0,0
4091,1858,19,1311,0,1,591179,6,0,0
4092,1876,20,192,5,8,333556.31,63,0,1
4093,106,2,434,31,7,657754.04,0,0,1
4094,113,5,649,16,13,877865.13,47,0,1
4095,47,9,1176,32,12,432911.96,7,0,1
4096,708,12,1081,15,8,483684.07,36,0,0
4097,537,15,877,6,4,394695.04,14,1,1
4098,923,18,1273,28,13,592681.22,74,0,1
4099,1221,4,1402,19,6,474731.39,26,0,0
4100,758,15,1819,7,2,91280.36,38,0,0
4101,935,4,1790,35,0,53587.72,41,0,0
4102,400,3,1762,30,3,825023.71,28,0,1
4103,1518,5,1197,28,6,898223.44,1,0,1
4104,1526,13,500,25,2,802843.35,55,0,0
4105,83,18,765,22,10,124588.13,55,0,1
4106,707,8,1305,18,12,957140.86,33,0,1
4107,246,8,1744,14,6,638239.53,76,0,0
4108,44,13,383,6,0,211115.19,68,0,1
4109,1173,13,27,31,11,132967.66,30,0,1
4110,206,9,497,32,5,753016.42,24,0,0
4111,1099,3,1224,8,3,292675.03,52,0,0
4112,1479,15,346,4,4,574587.37,68,0,0
4113,1576,9,1499,20,12,249322.37,66,0,0
4114,1019,1,1420,19,9,76168.8,49,0,0
4115,584,4,357,32,3,411384.44,70,0,0
4116,1871,13,747,20,13,735958.19,2,0,0
4117,860,12,1617,25,14,723965.07,56,0,0
4118,1757,9,1193,30,10,187899.44,27,1,1
4119,1854,16,1542,24,8,254816.94,3,0,1
4120,306,8,345,7,7,428767.59,6,0,1
4121,837,6,231,1,8,791801.27,9,0,0
4122,100,18,992,28,11,689604.53,8,0,1
4123,431,15,901,18,10,728939.48,12,0,1
4124,1530,8,639,8,2,366282.45,54,0,0
4125,66,18,144,26,5,857729.21,31,0,0
4126,1690,16,722,35,13,827787.32,40,0,1
4127,1002,9,1386,30,1,171650.77,51,0,1
4128,251,3,1785,3,11,373781.29,16,0,0
4129,1395,15,1048,21,1,749226.22,44,0,0
4130,1611,8,1088,14,4,616690.03,30,0,0
4131,1523,6,1156,15,0,752952.57,11,1,0
4132,625,2,1540,15,12,639043.85,18,0,0
4133,1212,7,1110,27,5,372917.58,21,0,1
4134,1736,7,1444,16,14,184671.53,35,0,1
4135,292,7,749,17,8,507406.24,59,0,0
4136,247,11,1039,2,14,369189.72,25,0,0
4137,1023,15,1152,7,14,150533.33,21,0,1
4138,1555,1,1626,23,5,404954.57,46,0,0
4139,1055,5,436,1,4,584209.22,37,0,0
4140,1444,5,1157,18,14,717788.19,34,0,0
4141,1527,18,1462,27,8,214936.7,31,0,1
4142,1847,16,1486,22,8,805134.36,7,0,1
4143,657,1,760,22,12,325337.26,47,0,1
4144,325,14,1701,3,12,252752.39,18,0,0
4145,1654,1,74,35,12,331562.69,42,0,1
4146,1094,19,1471,11,13,744197.83,71,0,0
4147,1266,17,177,9,0,646423.99,20,0,0
4148,541,17,735,31,6,513287.92,36,0,0
4149,666,1,198,34,3,380820.01,24,0,0
4150,1622,6,4,17,11,798460.15,13,0,0
4151,661,12,215,1,10,82900.78,61,0,0
4152,137,11,414,14,12,150920.9,1,0,0
4153,10,15,893,10,5,63389.85,70,0,1
4154,1964,18,1260,15,2,346491.39,43,0,0
4155,175,14,1221,32,6,775382.42,74,0,1
4156,398,20,1289,34,3,981664.52,76,0,0
4157,1398,1,751,13,8,886938.38,48,0,0
4158,251,6,1259,29,3,292559.09,13,0,0
4159,1648,11,234,19,8,678643.18,53,0,1
4160,18,17,257,13,8,324121.1,14,1,1
4161,958,7,964,17,12,215447.94,48,0,0
4162,832,16,101,34,10,37087.35,66,0,0
4163,829,13,946,21,3,320196.52,31,0,0
4164,1888,11,1428,34,10,230605.13,6,0,1
4165,1264,13,840,14,10,104750.45,30,0,0
4166,342,6,377,28,0,995416.52,50,1,0
4167,69,16,359,29,9,31040.08,12,0,0
4168,836,14,83,20,0,671958.69,30,0,1
4169,758,13,1475,35,0,569744.95,12,0,1
4170,251,2,1034,10,5,307230.95,79,0,0
4171,505,16,146,20,5,677371.51,36,0,1
4172,1668,16,1260,28,4,567202.9,73,0,1
4173,1340,16,1156,4,14,528154.73,66,1,0
4174,961,20,1332,19,10,958098.2,17,0,0
4175,1928,12,1061,10,7,517075.76,7,0,0
4176,640,6,1160,21,4,820637.14,39,0,0
4177,1152,8,1766,24,1,523811.89,5,0,0
4178,1297,9,1707,4,12,858839.21,75,0,0
4179,1883,7,1284,30,11,249471.12,61,0,1
4180,243,10,1162,25,13,701875.86,8,0,1
4181,1075,12,535,18,10,149030.83,72,0,1
4182,327,18,659,13,4,551826.18,10,0,1
4183,311,8,743,24,13,916992.22,28,0,1
4184,695,14,73,3,1,37785.11,6,0,0
4185,823,3,300,5,5,244823.88,14,0,0
4186,1067,3,853,0,6,989650.8,74,0,0
4187,820,9,694,15,11,962848.4,3,0,1
4188,1652,2,1111,23,2,192326.74,2,1,0
4189,1848,1,1561,10,14,343850.69,45,0,1
4190,1755,15,1456,19,13,990869.65,15,0,0
4191,867,20,1195,5,5,621491.03,54,0,0
4192,678,3,522,23,11,240774.7,1,0,1
4193,526,3,865,26,12,664206.21,15,0,1
4194,596,10,496,4,4,559935.43,30,0,0
4195,438,10,1397,20,13,689671.09,65,0,1
4196,1636,1,1094,7,7,534236.33,58,0,0
4197,1929,18,1399,17,6,962285,54,0,0
4198,682,16,817,17,12,977309.78,73,0,1
4199,1109,12,1400,24,11,286583.19,41,0,0
4200,1818,13,792,35,3,538090.13,55,0,0
4201,280,16,1286,24,6,347368.23,53,0,1
4202,1819,6,328,5,5,32634.33,46,0,0
4203,814,7,737,29,8,116870.09,44,0,1
4204,802,17,983,13,4,526387.76,59,0,1
4205,140,18,550,22,9,420801.76,64,1,1
4206,404,12,346,16,11,694495.17,1,0,1
4207,458,6,480,11,10,423891.29,21,0,1
4208,221,14,875,7,5,31843.78,47,0,0
4209,371,13,771,15,14,388028.6,9,0,0
4210,940,11,1736,3,8,47033.77,22,0,0
4211,1623,11,1450,0,11,696464.61,54,0,0
4212,680,1,407,15,0,556544.69,3,0,0
4213,873,3,1495,33,10,863150.79,63,1,1
4214,629,8,674,3,0,812534.71,51,0,0
4215,1539,14,1351,3,4,641834.23,49,0,0
4216,1485,1,658,18,11,869901.55,59,0,1
4217,517,13,160,19,1,49214.91,17,0,0
4218,526,1,851,28,11,123783.4,52,0,0
4219,994,7,1253,17,0,44225.4,57,0,1
4220,1131,13,207,16,7,246348.46,28,0,0
4221,1264,10,1018,26,11,340977.21,24,0,1
4222,1556,18,351,22,13,480516.35,21,0,1
4223,1069,18,1201,7,7,177747.04,26,0,0
4224,536,11,1250,2,5,812149.88,30,0,0
4225,76,11,890,26,12,184034.35,22,0,1
4226,667,15,1285,20,8,583640.55,22,1,1
4227,1336,11,44,25,4,561648.6,76,0,1
4228,381,12,1447,23,11,505448.48,39,0,0
4229,1695,12,219,25,4,946555.55,72,0,1
4230,1453,16,1153,18,13,486700.48,55,0,0
4231,79,5,1552,15,12,585438.55,38,0,0
4232,1794,9,1618,5,10,640675.94,42,0,0
4233,158,12,249,33,4,622596.86,23,0,1
4234,925,16,1284,12,6,721170.33,79,0,1
4235,1242,7,27,12,13,758901.21,55,0,1
4236,1383,17,1600,34,14,888563.91,32,0,0
4237,1608,2,677,28,6,71346.38,79,0,0
4238,404,18,1757,3,13,772914.61,48,0,0
4239,313,19,952,33,4,456069.89,57,0,0
4240,571,20,417,2,5,325472.21,41,0,0
4241,1050,18,1633,27,2,123933.7,26,0,0
4242,1216,11,1353,2,2,858357.99,6,1,0
4243,667,20,601,24,0,957698.61,54,0,0
4244,560,1,1791,1,1,459979.97,19,0,0
4245,626,9,422,4,10,895111.54,70,0,0
4246,1529,11,474,2,9,197917.89,46,0,0
4247,524,1,175,1,0,753629.97,17,0,0
4248,1147,11,176,24,5,719454.53,1,0,1
4249,1787,8,588,26,5,305098.39,14,0,1
4250,1370,3,601,0,9,324912.47,74,0,0
4251,1554,12,1639,30,14,497291.69,64,0,1
4252,1326,20,1219,16,13,239137.25,75,0,0
4253,230,7,498,7,3,764344.5,22,0,0
4254,1688,20,542,20,7,932832.75,2,0,0
4255,536,20,891,17,2,696702.14,54,0,0
4256,682,9,1149,25,0,96065.41,35,0,0
4257,1512,11,1762,13,1,498184.24,9,1,0
4258,1239,14,1191,22,9,379532.25,15,0,0
4259,1858,1,1560,26,14,234543.71,73,0,0
4260,213,10,1360,22,9,350140.71,51,0,0
4261,1719,4,316,17,2,19225.88,66,0,0
4262,505,18,411,35,6,333647.68,2,0,1
4263,756,1,707,0,4,961262.55,58,0,0
4264,500,9,522,34,13,727240.03,12,0,0
4265,1156,1,1790,6,12,501202.97,19,0,0
4266,1728,19,1537,28,13,827463.72,59,0,1
4267,1909,12,562,14,2,706425.03,67,0,0
4268,310,15,1607,2,14,793866.01,7,0,0
4269,894,18,1086,28,10,947418.42,52,0,0
4270,1540,20,426,34,11,501047.5,49,0,0
4271,1740,6,582,0,14,745598.47,64,0,0
4272,104,8,764,31,8,639253.71,34,0,0
4273,955,4,1164,28,8,847412.17,33,0,0
4274,981,20,1445,3,7,947263.39,28,0,0
4275,339,15,865,17,3,533436.73,44,0,0
4276,1002,4,1190,19,12,251947.68,5,0,0
4277,1895,4,1775,3,2,949254.92,58,0,0
4278,280,4,1453,28,14,861657.24,68,0,1
4279,599,15,819,14,8,429593.59,52,0,0
4280,1761,6,851,15,8,604613.1,71,0,0
4281,1672,1,181,20,0,394471,7,0,0
4282,1308,18,1294,30,10,754665.52,47,0,1
4283,696,13,616,32,4,661480.33,72,0,0
4284,38,13,1811,18,7,766548.36,27,0,0
4285,610,8,711,17,5,722234.49,79,0,1
4286,625,3,470,4,0,949992.69,35,1,1
4287,30,10,330,16,4,747132.71,46,0,0
4288,1018,11,1697,14,6,607154.25,40,0,1
4289,266,13,82,10,12,167336.08,60,0,1
4290,854,2,216,15,1,86190.45,6,0,0
4291,88,4,756,34,4,957634.57,32,0,0
4292,964,9,1743,13,14,754778.08,20,0,1
4293,437,14,1298,9,4,931978.79,56,0,0
4294,874,11,1431,0,14,5755.24,79,0,0
4295,1216,2,728,29,13,873812.21,15,0,1
4296,272,16,792,14,7,484656.73,45,0,0
4297,624,20,416,13,3,716339.97,2,0,0
4298,761,13,769,16,0,178573.51,19,0,1
4299,419,4,1713,11,3,334703.93,38,0,0
4300,1037,17,548,10,12,888454,73,0,0
4301,1245,9,662,22,6,357799.66,64,0,1
4302,364,12,851,8,7,819025.03,51,0,0
4303,1950,16,447,30,6,140932.17,75,0,1
4304,233,9,564,10,13,122269.94,71,0,1
4305,559,13,1282,9,7,792558.36,45,0,1
4306,217,7,1346,6,14,461698.59,50,0,0
4307,1353,16,57,33,5,125103.56,62,0,0
4308,835,20,297,5,2,93200.11,30,0,0
4309,397,5,1037,31,4,361640.05,43,0,0
4310,520,6,255,27,14,942321.1,15,0,0
4311,147,2,194,25,14,879625.92,38,0,0
4312,1327,1,209,8,10,356269.27,15,0,0
4313,1210,17,1165,33,12,247126.28,79,0,1
4314,1823,17,470,14,5,112633.87,6,0,0
4315,574,18,1560,10,0,597825.46,43,0,0
4316,789,16,1709,2,13,223750.88,59,0,1
4317,895,17,1118,27,3,855385,29,0,0
4318,907,5,1360,17,10,65297.79,75,0,0
4319,541,1,514,14,12,90195,57,0,1
4320,805,3,1543,11,2,121093.97,5,0,0
4321,523,6,641,13,4,87567.13,38,0,0
4322,492,11,1273,0,12,865052.34,34,0,0
4323,1395,19,787,17,10,612920.02,47,0,1
4324,426,19,698,8,8,480760.47,2,0,1
4325,951,15,1592,15,5,847764,69,0,1
4326,1549,8,824,24,10,516161.92,15,0,1
4327,1681,4,882,13,9,961724.17,70,0,1
4328,7,6,1651,23,6,111813,39,0,0
4329,385,17,1143,8,7,493257.13,74,0,0
4330,70,17,60,33,10,965989.98,14,0,1
4331,1386,1,175,13,3,62251.4,31,0,0
4332,1013,12,1513,18,10,786807.53,1,0,0
4333,793,2,1745,25,14,738494.72,54,0,0
4334,1996,8,290,4,6,861129.12,18,0,0
4335,74,16,1642,12,1,847377.21,39,0,0
4336,821,19,177,15,7,650092.52,14,0,0
4337,10,19,1157,18,9,166802.2,56,0,0
4338,1279,3,1249,26,11,84409.57,34,0,0
