Performance_ID,Date_Key,Branch_Key,Customer_Key,Employee_Key,Product_Key,Transaction_Count,Transaction_Amount,Customer_Attrition_Flag,Employee_Customer_Ratio,Avg_Service_Time,Customer_Satisfaction_Score,Revenue_Generated,Operating_Cost
10416,754,14,1766,335,4,234,1748968.31,0,0.3085,28.1,3.8,17107.31,10189.45
10417,575,19,652,207,13,142,890599.72,0,0.1712,16.2,4.2,9296.98,3283.05
10418,1509,12,1341,108,15,435,2911133.45,0,0.1775,35.8,3.6,85146.24,49583.46
10419,1265,1,1488,372,9,393,4478987.88,0,0.0907,20.5,3.9,237329.47,99370.57
10420,957,7,1352,256,1,241,1243151.46,0,0.2357,30,3.2,73536.85,27444.62
10421,1017,7,907,109,3,83,2497736.92,0,0.0622,23.7,4.3,39506.58,26621.96
10422,1721,13,109,247,9,354,2430348.85,0,0.2371,4.1,4.9,96857,59793.57
10423,771,9,526,226,12,367,4635536.66,0,0.0866,19.1,4.1,38235.98,23691.73
10424,1765,5,1499,178,7,422,2284082.74,0,0.3483,41.6,3.7,131340.15,76059.46
10425,223,4,950,143,5,128,2681752.7,0,0.336,50.2,3.7,105086.93,75601.58
10426,1123,5,392,146,11,413,692130.04,0,0.424,48.4,3.1,14222.84,9451.45
10427,1783,20,673,77,6,285,2291720.94,0,0.4635,16.5,4.3,76916.62,45894.31
10428,557,12,1668,38,4,28,1709628.62,0,0.3373,49.2,2.7,69693.36,26613.29
10429,911,8,1137,392,5,240,1109084.57,0,0.1025,49.9,3.1,9478.89,5634.29
10430,273,13,1310,80,8,241,2543857.86,0,0.2689,32.5,3.7,29869.36,22799.17
10431,1423,4,852,148,5,344,3854667.16,0,0.4724,20.9,4,225267.04,144445.36
10432,1541,20,606,444,10,92,884319.3,0,0.1237,49.5,3.1,42902.08,31847.31
10433,430,11,347,282,2,106,708709.03,0,0.213,8.1,4.4,25166.87,17459.7
10434,523,15,1625,419,8,236,622347.55,1,0.3816,57.5,2.8,12350.79,7483.04
10435,960,14,822,121,12,122,3815711.38,0,0.3887,21.4,4.9,46755.06,27668.52
10436,1372,18,1670,337,3,76,3940607.13,0,0.4762,9.6,4.4,192972.67,110363.08
10437,910,20,1285,154,5,339,4443698.45,0,0.1462,45.1,3.8,240319.48,147508.61
10438,1575,1,718,274,13,262,4820692.72,0,0.4334,27.6,3.4,102337.31,63234.51
10439,451,1,307,172,12,258,1887671.93,0,0.0547,32.4,3.6,30942.18,17820.04
10440,1012,11,910,135,11,53,1702866.02,0,0.0985,4.3,5,98927.38,73618.54
10441,42,20,1058,236,6,256,4957402.05,0,0.4732,20.2,3.9,154096.93,111231.06
10442,1739,6,169,35,1,370,711569.1,0,0.444,14.8,4.6,34043.57,22309.84
10443,94,5,1369,12,14,359,209551.81,0,0.0586,26,4,6394.3,3266.55
10444,486,13,1959,377,3,287,1926408.34,0,0.0618,6.5,4.9,42167.63,27908.64
10445,517,10,1170,239,1,37,441166.43,0,0.1954,15.9,3.8,14537.14,7917.1
10446,1588,6,532,369,15,184,1916853.58,0,0.218,12.3,3.7,60122.89,43532.77
10447,1174,4,1643,300,7,118,2058547.14,0,0.2499,19,3.4,72361.13,36269.19
10448,717,4,1672,41,13,477,3194040.32,0,0.2878,29.9,4.2,174927.01,75309.6
10449,499,7,538,54,2,168,3720969.88,0,0.0914,57.6,2.6,50432.74,25467.96
10450,371,16,1270,129,10,140,3239342.96,0,0.4936,30.6,3.4,113406.41,66138.5
10451,981,1,1365,281,7,249,3536236.2,0,0.4802,57.3,2.6,39554.13,29434.54
10452,699,9,1691,336,12,55,1845567.48,1,0.2222,26.1,3.6,73050.53,44910.3
10453,485,19,928,249,15,225,2283180.6,0,0.2592,5.7,5,88542.1,39924.95
10454,665,20,1578,378,14,185,3572197.42,0,0.2007,14.2,3.9,201413.12,119479.08
10455,1407,15,690,271,3,367,737891.08,0,0.3358,24.5,3.4,38318.04,16489.61
10456,628,9,1105,75,3,173,3560521.5,0,0.3587,58.7,3,68160.64,31126.58
10457,1685,20,689,357,1,25,4757808.18,0,0.2816,49,3.4,138554.78,104556.2
10458,732,1,705,487,7,170,879186.3,0,0.4644,6.1,4.7,14167.56,9113.08
10459,192,1,191,387,12,146,1972774.35,0,0.1929,12.1,4.4,87059.64,60542.52
10460,1769,16,283,173,8,158,2907267.63,0,0.1522,36,3.7,111869.88,62340.95
10461,836,5,1782,376,11,274,3591040.42,0,0.3382,57.8,3.6,190653.9,75854.63
10462,1245,9,1636,45,4,135,1260875.44,0,0.1064,25.8,4.1,54821.74,43245.94
10463,1071,1,971,435,9,79,2923266.87,0,0.3013,50.2,2.6,37390.94,15806.85
10464,127,19,489,170,14,286,4675337.58,0,0.1819,20.9,3.9,55608.17,25216.73
10465,1827,16,1059,423,13,389,1787904.38,0,0.0945,13.3,4.1,19938.34,14711.19
10466,727,3,1318,20,4,197,2845699.51,1,0.1787,20.5,4.3,54556.89,41900.94
10467,1031,4,806,245,10,417,3120799.15,0,0.1252,38,3.7,184948.11,85515.02
10468,696,12,42,471,5,6,4436604.55,0,0.3259,36.3,3.4,88600.65,59257.71
10469,1140,7,170,207,11,304,1555454.91,0,0.0543,27.9,3.8,41464.76,24800.97
10470,564,15,1969,402,6,360,4364892.56,0,0.4146,41.9,3.4,161138.9,93322.91
10471,366,15,1007,116,9,388,3367671.45,0,0.3046,15.8,4.9,87523.41,47562.54
10472,1070,5,1593,167,9,141,3584969.6,0,0.4328,6.7,4.5,56610.31,23681.49
10473,393,2,868,355,8,499,332461.86,0,0.1053,37.7,2.7,14780.27,6195.75
10474,954,12,566,285,10,106,1783353.56,0,0.2519,10.1,5,90526.03,67233.06
10475,23,19,1418,276,12,282,590870.97,0,0.3439,31.7,3.6,25984.01,15116.21
10476,1155,5,1212,426,2,433,2808270.91,0,0.0985,21.7,4.2,112128.47,52678.76
10477,1151,3,1320,335,12,20,4188307.78,0,0.0366,3.9,4.7,73462.84,26848.06
10478,445,6,385,96,10,160,2050524.3,0,0.4732,28.8,4,88604.66,68391.78
10479,777,13,1912,12,10,224,1128794.7,0,0.397,52.8,2.8,26440.62,18359.85
10480,1333,20,598,496,1,114,1523736.86,0,0.3976,53.1,2,70228.48,44002.54
10481,708,15,1088,312,12,485,2866368.64,0,0.4626,44.1,3.1,171814.65,95539.64
10482,433,4,81,371,2,108,3837898.34,0,0.3017,29.8,4.1,103092.16,44459.15
10483,473,20,780,268,14,250,3449611.22,0,0.3315,22.1,4.1,168835.93,76182.52
10484,48,7,1209,473,6,449,4710910.24,0,0.1282,3.8,4.8,162395.59,114360.9
10485,1106,18,461,53,11,473,4419477.6,0,0.2511,43.9,3.9,118625.31,88922.11
10486,1133,7,1369,98,14,473,525454.98,0,0.1041,54.8,2.9,16763.42,10916.63
10487,263,12,1562,264,7,181,3518748.08,0,0.0765,35.9,3.2,205747.06,140821.63
10488,1055,11,238,314,14,65,1968875.57,0,0.15,59.9,2.8,83355.06,35865.86
10489,358,12,1320,280,6,131,1681383.07,0,0.246,39.8,3.7,49861.96,17905.86
10490,568,15,1902,365,1,359,2379928.39,0,0.33,11.3,4.3,132628.91,56267.78
10491,480,8,1511,61,1,405,3831567.74,0,0.267,31.3,3.3,115854.24,48721.79
10492,867,11,1393,129,1,299,2084520.2,0,0.4504,34.7,2.7,49890.43,30688.69
10493,1213,18,299,89,1,281,4105573.51,0,0.1836,47,3.5,204332.87,113449.53
10494,1029,10,737,482,10,341,2360202.02,0,0.428,40.6,3.3,69760.23,36771.33
10495,1310,8,840,78,15,367,302832.1,0,0.2348,5,4.5,11306.57,7792.73
10496,1814,6,1933,228,14,451,3152107.04,0,0.0949,14.2,4.4,62024.12,32269.78
10497,1681,3,1114,70,10,488,3904114.23,0,0.4369,5.4,5,93496.58,38466.01
10498,1418,20,1464,173,14,221,1580595.23,0,0.26,27.9,3.6,65439.93,51080.34
10499,1479,12,529,393,1,419,1111488.86,0,0.0958,25.8,3.9,37633.94,22642.07
10500,708,17,88,112,2,86,3201250.75,0,0.1184,29.9,4,105525.6,39588.91
10501,426,3,24,385,2,151,1763856.97,0,0.0639,60,2.7,60374.39,23475.7
10502,1051,20,332,457,4,269,4529044.82,0,0.3328,3.4,4.8,58659.14,42086.65
10503,127,18,1759,152,3,482,3834319.37,1,0.2007,57.9,2.5,58524.11,24341.37
10504,135,12,1082,60,4,23,2306503.38,0,0.4842,54.5,2.8,133386.79,68155.94
10505,1559,16,464,231,5,63,4877855.77,0,0.2831,20.3,4.6,254201.18,152431.48
10506,331,10,1002,466,4,99,1723179.51,0,0.1454,54.7,3.4,96798.01,55640.49
10507,1653,19,189,432,3,83,2223663.34,0,0.3068,27.4,3.8,110044.04,68618.77
10508,392,9,1488,423,3,15,3245034.86,1,0.4891,47.6,2.7,113942.2,87885.34
10509,8,14,222,274,4,117,2560649.71,0,0.0409,2.2,4.7,97456.87,37998.59
10510,613,20,1948,105,6,463,1722592.61,1,0.1098,54.4,2.4,41118.33,24733.78
10511,1285,14,963,348,7,244,2089531.74,0,0.4662,38.2,3.5,107289.65,63434.52
10512,1223,4,353,308,4,282,4318538.4,0,0.0415,10.3,3.9,66830.1,46830.09
10513,598,15,1075,258,8,359,991848.57,0,0.4828,55.1,3.2,31770.88,15575.12
10514,1764,20,1112,357,15,451,1588789.45,0,0.3251,4.4,4.2,48105.29,17049.4
10515,386,2,222,233,6,337,993396.93,0,0.1389,3.4,4.5,31458.82,12614.25
10516,472,18,488,164,5,94,2561534.88,0,0.0722,56.3,2.8,80973.06,59491.72
10517,179,2,860,304,8,61,805321.35,0,0.0789,34,3.5,40516.34,29548.59
10518,450,18,879,373,6,156,856514.54,0,0.4237,7.8,5,16870.48,12350.62
10519,1264,8,167,344,1,290,4171631.82,0,0.4161,8.4,4.8,244379.83,117631.98
10520,1548,10,1730,291,11,144,3515434.83,0,0.4219,44.9,3.4,122076.61,88978.57
10521,815,20,1997,198,1,427,943334.25,0,0.4815,36,3.5,42444.03,20485.13
10522,1770,4,101,337,14,233,1933943.21,0,0.2136,33.6,3.9,79512.58,41217.57
10523,1207,10,1738,94,13,139,4584515.45,0,0.4604,40.7,3.5,234351.02,95001.79
10524,1818,10,1448,115,10,152,4350684.37,0,0.1059,42.4,2.9,42843.3,20041.12
10525,358,3,525,72,10,471,3272805.46,0,0.4714,18.6,3.8,32732.75,18120.54
10526,376,4,1171,426,6,409,1420632.99,0,0.1445,59.8,2.7,65803.31,41550.27
10527,702,10,1286,458,8,229,1867066.79,0,0.2218,5.7,4.6,63043.24,46595.23
10528,838,7,1170,336,9,77,3266598.84,0,0.2722,47.4,3.1,190857.9,144657.61
10529,1751,12,488,294,15,403,2802802.2,0,0.4075,17.2,4.2,91047.41,40821.53
10530,1794,7,1545,154,4,493,2803576.06,0,0.213,53.4,2.6,51787.45,32587.74
10531,538,13,81,287,11,290,2117431.47,0,0.1905,9.1,4.6,112337.81,77402.8
10532,782,8,580,254,7,374,452063.05,0,0.4919,59.4,2.5,14757.55,10201.83
10533,82,13,822,180,9,322,608616.34,0,0.0651,29.4,4,6458.69,3335.96
10534,1382,1,1150,444,12,200,4176771.83,0,0.042,24.1,3.9,197300.26,87677.33
10535,185,16,1586,8,13,133,4420735.89,0,0.0566,8.5,4.3,122189.62,86892.44
10536,288,19,1606,189,8,75,4468601.15,0,0.4597,22,4.1,234254.32,174543.17
10537,1086,19,1163,35,12,322,2373450.36,0,0.1394,16.1,4.3,32716.8,21379.3
10538,883,13,1975,290,13,358,4677634.89,0,0.0505,56.6,2.5,51964.01,21644.62
10539,507,7,886,138,8,182,4188750.49,0,0.3725,40.5,3.6,188289.21,72309.02
10540,1486,15,1706,168,1,254,1921417.81,0,0.331,22.4,3.6,51049.71,34804.38
10541,30,6,602,108,10,480,1115851.78,0,0.4021,7.4,5,51199.82,25571.24
10542,936,4,1163,308,6,280,3643097.88,0,0.2761,30.9,3.8,181485.11,91055.27
10543,31,20,72,140,11,76,3626795.19,1,0.1133,46,3.5,105483.95,53758.03
10544,1317,11,245,361,9,230,4451004.91,0,0.1666,50.2,3,126960.65,64176.91
10545,1197,19,579,155,15,336,253284.98,0,0.0588,33.3,3,11758.76,4626.49
10546,1638,2,642,147,8,179,1763493.34,0,0.3608,59.7,2.1,72795.66,38752.83
10547,1152,17,1234,313,2,152,175299.95,0,0.3344,28.2,4.2,4617.47,2915.44
10548,86,15,194,218,5,434,1052631.38,0,0.3499,6.7,4.7,8767.88,3620.03
10549,1339,20,538,54,11,361,1998630.3,0,0.4895,18.8,3.6,37434.92,25247.35
10550,28,18,332,15,4,438,616227.19,0,0.0583,40.1,3.4,24051.62,13864.38
10551,122,12,1535,223,8,273,4111608.67,0,0.0606,38.3,3.3,105697.44,49345.61
10552,1275,3,293,366,9,480,1015204.34,0,0.377,21.3,4.8,28205.85,17197.56
10553,573,17,730,421,12,468,2057279.47,0,0.4872,53.5,2,103610.04,46382.93
10554,403,14,36,189,3,497,4008596.46,0,0.2851,17.2,4.5,97871.95,40689.63
10555,683,6,1552,402,9,419,584511.91,0,0.412,18.2,4.4,31035.05,21396.55
10556,1467,4,1102,221,15,30,3098481.69,0,0.3164,31.8,3.1,167661.69,91646.77
10557,272,8,1858,300,1,175,4702624.98,0,0.4682,27.3,3.8,70185.05,45618.42
10558,837,20,1045,347,7,298,2271984.66,0,0.1238,30.1,3.6,99883.22,51597.63
10559,113,3,1671,358,8,278,1201408.63,0,0.2002,39.5,3.5,56527.86,43960.25
10560,1730,8,245,384,6,31,4716061.23,0,0.318,57.2,2.1,132201.61,57221.53
10561,1418,13,1419,340,4,51,271869.5,0,0.1234,38.3,4.9,15875.2,7814.57
10562,19,19,1720,149,4,165,1558676.38,0,0.422,18.5,3.8,82644.79,61457.25
10563,605,15,1708,285,7,472,4086859.52,0,0.405,59.4,2.5,116579.09,86836.61
10564,1753,7,54,107,15,344,770528.34,0,0.3679,51.9,2.7,34912.4,16667.38
10565,465,3,1117,271,10,397,421335.1,0,0.3214,23,5,25049.96,17813.76
10566,691,19,1977,342,6,89,2290575.65,0,0.133,28,4.5,129546.08,87636.55
10567,1011,10,1850,343,15,124,1659525.35,0,0.4389,10.7,5,33967.28,24231.22
10568,1215,16,1317,324,4,159,3985999.31,0,0.3015,30,3.1,231156.04,87504.72
10569,1517,14,1400,251,5,100,1686386.2,0,0.1296,25.5,4.1,67598.53,36518.46
10570,1014,8,176,344,10,142,3349455.67,0,0.3764,51.3,3.1,43430.83,20328.26
10571,163,11,190,64,4,117,2801411.52,0,0.0449,19.2,4.5,125189.55,93263.36
10572,1636,19,1782,270,1,468,2985368.03,1,0.1325,41.4,2.6,177452.35,62796.61
10573,699,2,807,165,4,39,2556197.06,0,0.1366,14.2,4.5,64710.07,35596.46
10574,295,5,1216,54,6,348,678168.3,0,0.1671,22.7,4,7446.49,3329.46
10575,579,11,616,315,15,473,311107.33,0,0.0462,27.2,3.9,7829.66,3838.06
10576,1097,7,68,128,11,166,2719948.23,0,0.426,59.2,3.1,62216.79,48973.71
10577,1768,8,324,187,2,107,3247469.62,0,0.0758,42,3.3,51254.63,39939.2
10578,701,17,1179,213,7,331,3626917.23,0,0.4197,24.9,3.9,147436.27,108676.16
10579,1586,12,454,311,9,274,3610981.22,0,0.1147,40.7,3.1,37158.09,29106.01
10580,1333,18,226,427,12,39,3701818.55,0,0.4253,5,4.1,71428.52,56949.25
10581,302,7,1257,180,15,83,102589.75,0,0.0437,12.8,4.5,6127.29,4423.57
10582,1332,9,1532,295,15,323,1118265.98,0,0.3987,48.5,3.2,45015.66,16703.56
10583,124,19,104,333,11,297,3648226.56,0,0.2804,58,2.7,51026.13,20440.05
10584,669,14,466,147,10,302,618785.31,0,0.1317,38.4,2.8,36704.47,19363.83
10585,1285,19,1852,184,2,433,933717.29,0,0.2211,14.3,4.7,22673.19,8873.69
10586,195,20,428,474,7,155,3298351.21,0,0.0756,56.2,3.1,43921.01,28194.47
10587,842,18,1776,164,2,122,4041081.99,0,0.0945,8.6,4.8,139849.45,101239.34
10588,351,15,1950,180,9,23,813245.45,0,0.2025,40.3,3.9,48623.53,31314.19
10589,1792,4,993,300,12,35,2754586.84,0,0.2238,27,4.8,164454.15,99418.55
10590,489,13,442,302,1,230,907540.16,0,0.3947,58.3,3.1,29502.84,17834.3
10591,200,5,724,97,13,491,1043744.41,0,0.3855,23,4.6,30490.11,15151.56
10592,884,12,1150,168,4,141,2410393.28,0,0.1429,29,3.5,126084.22,91371.12
10593,508,17,1659,336,13,382,3369694.51,0,0.1164,51.8,2.6,126432.86,90016.27
10594,898,10,1060,181,12,282,2871367.3,0,0.1091,20.2,3.5,132741.49,65652.26
10595,1604,12,1262,441,15,206,463022.41,0,0.3076,25.4,3.6,14376.66,10441.18
10596,446,6,1266,403,2,163,1428519.62,0,0.3029,33.2,4.1,52448.93,33777.48
10597,80,20,133,485,1,425,4690888.75,0,0.0793,34.9,4.4,144688.03,84839.41
10598,745,20,892,462,15,134,3138585.56,0,0.19,8.6,4.9,39007.73,27553.08
10599,698,12,1251,300,13,491,3290957.71,0,0.441,20.4,3.7,110485.36,79257.61
10600,1641,13,1427,236,2,72,1056515.88,0,0.4729,14,4.3,31896.22,22036.59
10601,1493,17,396,94,10,52,4791213.35,0,0.4868,58.4,2.8,170479.31,92874.44
10602,1466,20,90,223,6,488,1033347.25,0,0.356,18,4.5,20981.63,16120.3
10603,931,10,255,404,5,53,1256557.93,0,0.0477,2.8,5,64509.41,32055.49
10604,654,19,956,300,12,495,2550972.95,0,0.258,8,5,104549.95,46496.78
10605,902,5,83,427,13,463,2480366.9,0,0.1443,32.1,3.9,118635.85,88213.22
10606,272,5,1524,111,1,392,164106.55,0,0.4473,39.5,3.1,4923.97,2879.57
10607,1367,8,651,263,15,493,3719151.86,0,0.0499,6.5,5,158951.83,61853.39
10608,124,17,1333,298,3,175,483173.86,0,0.0831,4.2,4.9,22778.7,11103.43
10609,1247,3,532,62,12,80,271122.61,0,0.1645,24.1,4.5,9703.71,5649.88
10610,1514,16,841,229,10,93,2536301.74,0,0.3594,27.4,3.7,141286.59,109790.76
10611,686,19,1108,239,6,64,242190.91,0,0.47,18.1,4.1,2479.96,921.77
10612,1727,6,27,258,5,34,1004173.37,1,0.2124,18.4,4.2,57866.62,31680.75
10613,652,10,1015,214,6,285,1955350.54,0,0.1906,39.3,3.5,107173.39,79506.39
10614,297,16,1594,77,8,419,3015980.96,0,0.3979,33.1,4,153516.55,60547.34
10615,1143,13,379,46,6,304,3913949.76,0,0.4522,11.9,4.9,153948.99,115804.77
10616,787,3,1925,244,11,202,1448465.19,0,0.0712,24,3.5,15778.22,9288.76
10617,1100,8,1354,38,14,116,2356441.98,0,0.4935,9.9,4.1,35244.01,20660.49
10618,621,20,393,95,5,193,4770458.69,0,0.2696,7.2,4.5,219025.09,83260.99
10619,1655,8,217,385,11,453,1951683.32,0,0.4973,42.8,3.6,116866.2,87705.41
10620,973,7,1869,431,4,451,3548528.52,0,0.036,53,2.3,160472.3,74028.7
10621,881,11,381,363,5,359,1357545.93,0,0.4488,23.9,3.8,19959.55,12058.46
10622,1282,20,637,141,13,498,3116447.74,0,0.0764,8,5,174588.83,131310.57
10623,1556,3,800,60,11,398,4023846.38,0,0.3956,13.3,4.2,42650.78,33815.08
10624,1655,7,1736,465,9,174,4571208.86,0,0.0301,51.6,2.6,215592.23,95308.46
10625,351,11,1974,448,14,27,4687664.89,1,0.0941,11.8,4.3,56094.52,36415.36
10626,1673,17,1965,452,10,430,1510864.19,0,0.1056,12.8,4.5,14934.68,7425.96
10627,1301,18,508,55,11,413,1005203.86,0,0.3154,12.9,5,44036,20924.77
10628,255,9,283,107,6,257,4070379.85,0,0.3562,43,3.1,106254.12,59168.92
10629,1288,13,214,287,5,338,3148449.61,0,0.0723,5.8,4.7,95436.68,61650.89
10630,679,15,1180,353,11,131,2072939.84,0,0.2208,53.7,2.8,70640.99,53709.5
10631,1701,19,530,398,11,26,182334.93,0,0.3598,40.2,3,5347.78,2701.99
10632,29,15,855,213,8,405,1539278.44,0,0.4575,25.4,4.3,85287.31,49085.08
10633,467,7,617,86,5,118,557609.91,0,0.1191,2.3,4.6,6702.78,2651.31
10634,1059,3,1183,389,5,280,2460314.39,0,0.2296,21,3.5,63585.61,34844.09
10635,749,8,41,375,8,301,4137169.12,0,0.1372,21.4,4,86447.87,59938.21
10636,1318,13,1826,182,9,116,1563661.41,0,0.0473,17.7,4.1,31635.32,12310.51
10637,602,16,1529,181,8,239,1788614.75,0,0.2443,18.6,4.9,34164.95,27065.85
10638,1227,3,519,165,15,212,3916151.73,0,0.2273,15.3,4.1,177963.64,130030.26
10639,740,1,1029,96,15,413,2280942.96,0,0.4161,39.5,2.9,55761.33,28372.17
10640,931,3,1045,441,9,18,3341270.38,0,0.4485,40.5,3.5,160739.77,123096.59
10641,1092,16,646,3,15,131,943936.82,1,0.1961,55.7,2.6,35482.26,24511.52
10642,131,1,941,489,9,435,1255456.41,0,0.3629,34.7,3.5,34644.65,20038.02
10643,111,18,1656,205,8,384,3175285.96,0,0.3016,25.8,3.7,98407.81,75344.02
10644,524,14,242,395,14,111,560612.2,0,0.3919,40.1,2.7,13642.82,6173.49
10645,1312,7,931,242,7,128,877170.8,0,0.0988,16.3,4,18020.49,8102.06
10646,687,3,106,298,15,114,1588760.78,0,0.4121,53,2.9,56462.14,20603.03
10647,831,16,343,183,15,225,903118.87,0,0.3133,37.7,3.5,29218.35,10750.38
10648,666,6,1667,166,13,146,4877275.6,0,0.3907,30.1,3.8,100626.47,60050.32
10649,1067,18,417,152,7,421,1281411.21,1,0.2274,13.1,4.7,75182.36,40648.41
10650,875,13,38,393,12,376,4773022.94,0,0.0339,2.7,5,109276.14,84252.15
10651,1741,2,1623,397,1,191,4232039.67,0,0.4614,12.6,4.8,60858.62,27157.07
10652,1708,12,336,342,15,469,1663743.3,0,0.3724,47,3.1,48170.54,30906.15
10653,1318,4,473,402,15,108,2744461.65,0,0.3547,27,4,41268.24,20356.74
10654,285,9,113,266,7,19,1690488.43,1,0.2524,48.6,3.4,95754.88,68365.07
10655,823,20,251,495,15,151,3515821.85,0,0.0506,15.9,4.5,182107.05,136924.48
10656,564,5,912,140,10,340,1810903.8,0,0.0948,10.4,4.2,37496.51,21853.52
10657,1651,10,1369,244,6,183,2332163.97,0,0.2361,14.1,3.9,39074.03,25514.39
10658,19,6,1898,478,14,280,3594519.31,0,0.4029,44.8,3.7,108687.82,81370.76
10659,1531,1,1095,303,12,467,2082790.38,0,0.4482,38.4,3.3,71845.93,38609.3
10660,547,20,264,238,1,154,3447075.46,0,0.2452,51.5,2.6,110658.73,63975.17
10661,48,5,899,211,10,225,1851761.82,0,0.4976,34.9,3.5,84089.86,33852.02
10662,1769,6,581,339,13,480,1997431.48,0,0.4905,38.2,3.6,103362.17,79620.89
10663,219,19,384,117,10,54,1607509.77,0,0.2009,23.1,3.4,27509.6,15946.04
10664,1646,11,1791,10,8,99,4947176.29,0,0.0605,42.3,3.6,185042.22,93764.17
10665,766,15,787,385,9,89,2525004.59,0,0.2617,23.3,4,101320.62,75770.26
10666,1212,2,1415,441,11,161,1110778.04,0,0.4904,30.7,2.9,24955.85,17992.92
10667,31,15,1010,500,11,472,2836126.24,0,0.2019,5.9,4.7,66059.25,29810.21
10668,259,7,1622,71,2,57,2345616,1,0.1952,20.8,4.4,99495.82,76131.41
10669,1699,17,1754,119,13,122,3894655.56,0,0.1729,9.4,5,62432.45,36648.47
10670,1368,12,562,119,4,369,4678911.08,0,0.4765,29.3,3.7,121597.35,68795.37
10671,308,12,473,395,11,393,554564.83,0,0.1185,5.6,5,10967.8,6372.78
10672,1095,5,1535,437,7,101,4906050.4,0,0.2346,22.6,4,187050.67,70157.86
10673,307,20,1158,127,14,320,825379.98,0,0.1261,30.2,4.2,43723.06,26660.75
10674,568,7,1413,260,12,229,1367256.85,0,0.0825,34,3.9,31826.77,12129.44
10675,1123,2,1766,228,13,203,3877055.6,0,0.2352,16,4.4,87997.87,36721.74
10676,21,13,61,445,11,85,778102.13,0,0.4088,4.8,5,18924.83,14546.98
10677,1644,9,1788,469,13,59,4087671.48,1,0.0336,2.3,4.6,218606.22,168045.73
10678,1589,15,1766,86,1,209,3367774.8,1,0.258,13.7,4.1,61173.08,23495.99
10679,1030,15,1494,266,8,16,4026650.56,0,0.2678,30.2,3.6,47063.8,29370.11
10680,231,1,1375,215,12,389,2817595.31,0,0.0657,22.8,3.5,25335.36,9200.27
10681,82,20,1082,389,9,44,4920742.12,0,0.4898,38.4,3.3,226522.49,181159.42
10682,958,3,918,445,13,46,2965093.72,0,0.123,20.1,4.2,69493.05,49589.22
10683,217,1,1209,240,13,254,1978328.17,0,0.4561,34.1,3.9,105354.24,43505.7
10684,335,19,1227,380,8,394,4832251.58,0,0.1378,52,2.7,197946.57,88668.26
10685,559,20,1056,332,2,333,369108.36,0,0.2766,31.8,3.9,3959.81,1459.24
10686,864,13,657,249,8,495,2573708.04,0,0.4061,34.2,2.6,111289.22,75201.27
10687,874,15,1978,414,8,58,3160788.1,1,0.4764,39.1,2.9,25598.66,12574.38
10688,753,13,169,57,2,70,1727742.95,0,0.2187,18.6,4.2,57886.12,23396.74
10689,1714,18,1046,417,11,229,460968.56,1,0.0629,44.6,3.1,16088.1,10586.88
10690,594,17,1872,165,9,320,2050802.17,0,0.0408,46.5,2.9,34262.09,21132.37
10691,1823,1,810,338,1,208,4053088.91,0,0.4407,11.4,4.9,93130.68,71360.94
10692,704,15,1103,196,7,326,2856211.25,0,0.255,35,3.7,79506,40405.41
10693,925,4,1160,475,13,221,3789639.04,0,0.1005,27.7,3.5,42703.94,29053.51
10694,1679,2,302,239,15,383,3588656.87,0,0.2481,8.5,4.2,81389.52,32008.2
10695,1815,19,688,279,2,60,1433501.8,0,0.1345,56.3,3.2,37731.86,27750.61
10696,553,8,1907,70,8,281,1268350.04,0,0.3587,20,3.9,68635.8,46033.03
10697,1483,16,387,263,8,343,3955169.35,0,0.2215,28.9,4,173038.94,69618.21
10698,783,8,1613,19,4,267,851644.71,0,0.3722,23.2,3.1,44485.86,30347.59
10699,87,10,1566,238,8,349,2827039.58,1,0.3896,44.7,3.4,72057.41,26352.42
10700,1539,16,1308,399,5,341,4782150.72,0,0.2059,38.4,3.5,278257.11,214196.08
10701,1747,5,329,373,9,319,2627863.49,1,0.3417,39.4,3,90590.28,62950.53
10702,513,19,460,240,1,384,4033700.35,0,0.3937,4.9,4.8,69136.31,42617.46
10703,984,6,153,342,13,154,1281433.52,0,0.054,58.6,1.5,44481.04,31935.92
10704,1009,10,1957,416,5,41,291059.37,0,0.1208,18.3,4.8,13306.15,4780.84
10705,587,5,725,335,14,309,1741930.52,0,0.4917,10.3,4.3,95297.21,43531.86
10706,1502,19,1715,315,13,485,2875036.28,0,0.0334,15.1,4,51065.29,31197.55
10707,498,19,807,70,9,203,3199986.16,0,0.1771,43.1,2.9,90408.95,46045.2
10708,907,13,487,198,15,230,2681344.77,0,0.3976,58.3,1.8,95745.49,34027.33
10709,956,15,595,262,6,152,2165166.73,0,0.1787,18.4,4.1,122681.27,86291.63
10710,743,8,1736,332,4,337,4926996.73,0,0.4151,17.2,4.8,95050.39,41688.67
10711,449,11,998,194,1,457,3442830.46,0,0.0922,56.9,2.5,174164.81,138118.95
10712,588,1,1859,473,13,456,4769110.06,0,0.4421,37.8,3.9,42253.74,19732.22
10713,260,4,982,132,10,94,883667.37,0,0.2522,33.8,3.3,37784.05,16215.77
10714,1561,13,641,375,15,391,4997722.91,0,0.0473,18.3,3.7,133375.53,57651.55
10715,1224,7,1830,70,12,128,3515321.35,0,0.323,33,3.6,166281.75,103604.75
10716,463,7,948,255,14,229,4859759.36,0,0.1603,2.5,4.7,50604.79,31158.29
